station,amp,phi,date,timestamp
ICV,11.69122,-354.5077819824219,06 03 2011 11:08:34.000,11313000
DHO,22.706161,-119.90761184692383,06 03 2011 11:08:35.000,11314000
ICV,11.667966,-355.50440979003906,06 03 2011 11:08:35.000,11314000
DHO,22.672907,-119.60887145996094,06 03 2011 11:08:36.000,11315000
ICV,11.55456,-355.5399932861328,06 03 2011 11:08:36.000,11315000
DHO,22.735167,-120.06618118286133,06 03 2011 11:08:37.000,11316000
ICV,11.817913,-353.9876708984375,06 03 2011 11:08:37.000,11316000
DHO,22.752188,-119.00376510620117,06 03 2011 11:08:38.000,11317000
ICV,11.54573,-355.18499755859375,06 03 2011 11:08:38.000,11317000
DHO,22.566017,-119.86252975463867,06 03 2011 11:08:39.000,11318000
ICV,11.766092,-354.72552490234375,06 03 2011 11:08:39.000,11318000
DHO,22.607288,-119.32064437866211,06 03 2011 11:08:40.000,11319000
ICV,11.576763,-356.016845703125,06 03 2011 11:08:40.000,11319000
DHO,22.5458,-118.78953552246094,06 03 2011 11:08:41.000,11320000
ICV,11.732464,-355.83351135253906,06 03 2011 11:08:41.000,11320000
DHO,22.522236,-119.27869033813477,06 03 2011 11:08:42.000,11321000
ICV,11.715061,-358.0098114013672,06 03 2011 11:08:42.000,11321000
DHO,22.633831,-118.99352264404297,06 03 2011 11:08:43.000,11322000
ICV,11.724438,-357.89454650878906,06 03 2011 11:08:43.000,11322000
DHO,22.63694,-119.50153350830078,06 03 2011 11:08:44.000,11323000
ICV,11.785079,-355.5875244140625,06 03 2011 11:08:44.000,11323000
DHO,22.489555,-119.03255081176758,06 03 2011 11:08:45.000,11324000
ICV,11.4414015,-357.5564880371094,06 03 2011 11:08:45.000,11324000
DHO,22.630318,-119.83336639404297,06 03 2011 11:08:46.000,11325000
ICV,11.365552,-356.6861114501953,06 03 2011 11:08:46.000,11325000
DHO,22.416332,-118.78434371948242,06 03 2011 11:08:47.000,11326000
ICV,11.6046715,-356.00083923339844,06 03 2011 11:08:47.000,11326000
DHO,22.406948,-120.02179718017578,06 03 2011 11:08:48.000,11327000
ICV,11.64648,-356.82159423828125,06 03 2011 11:08:48.000,11327000
DHO,22.457153,-118.83806228637695,06 03 2011 11:08:49.000,11328000
ICV,11.687645,-357.3058624267578,06 03 2011 11:08:49.000,11328000
DHO,22.49321,-120.3124885559082,06 03 2011 11:08:50.000,11329000
ICV,11.687104,-358.3886413574219,06 03 2011 11:08:50.000,11329000
DHO,22.557178,-119.15382766723633,06 03 2011 11:08:51.000,11330000
ICV,11.893998,-357.84425354003906,06 03 2011 11:08:51.000,11330000
DHO,22.409693,-120.42025375366211,06 03 2011 11:08:52.000,11331000
ICV,11.387989,-356.7033233642578,06 03 2011 11:08:52.000,11331000
DHO,22.56636,-119.23225402832031,06 03 2011 11:08:53.000,11332000
ICV,11.582527,-357.91331481933594,06 03 2011 11:08:53.000,11332000
DHO,22.660133,-118.41988754272461,06 03 2011 11:08:54.000,11333000
ICV,11.5713,-355.64524841308594,06 03 2011 11:08:54.000,11333000
DHO,22.620686,-119.37852096557617,06 03 2011 11:08:55.000,11334000
ICV,11.873283,-355.0779724121094,06 03 2011 11:08:55.000,11334000
DHO,22.49826,-118.923583984375,06 03 2011 11:08:56.000,11335000
ICV,11.476764,-356.0499267578125,06 03 2011 11:08:56.000,11335000
DHO,22.557924,-119.48501205444336,06 03 2011 11:08:57.000,11336000
ICV,11.868872,-355.3681945800781,06 03 2011 11:08:57.000,11336000
DHO,22.396072,-118.8677749633789,06 03 2011 11:08:58.000,11337000
ICV,11.710902,-357.345703125,06 03 2011 11:08:58.000,11337000
DHO,22.32425,-119.7264175415039,06 03 2011 11:08:59.000,11338000
ICV,11.682975,-356.5794677734375,06 03 2011 11:08:59.000,11338000
DHO,22.357405,-118.75360870361328,06 03 2011 11:09:00.000,11339000
ICV,11.743995,-358.0204315185547,06 03 2011 11:09:00.000,11339000
DHO,22.450232,-119.82711791992188,06 03 2011 11:09:01.000,11340000
ICV,11.514046,-357.65185546875,06 03 2011 11:09:01.000,11340000
DHO,22.371855,-118.75776672363281,06 03 2011 11:09:02.000,11341000
ICV,11.625106,-0.555694580078125,06 03 2011 11:09:02.000,11341000
DHO,22.348055,-119.96346282958984,06 03 2011 11:09:03.000,11342000
ICV,11.669649,-355.23377990722656,06 03 2011 11:09:03.000,11342000
DHO,22.297401,-119.2789306640625,06 03 2011 11:09:04.000,11343000
ICV,11.762368,-357.8189239501953,06 03 2011 11:09:04.000,11343000
DHO,22.474302,-120.18560028076172,06 03 2011 11:09:05.000,11344000
ICV,11.475612,-356.2567901611328,06 03 2011 11:09:05.000,11344000
DHO,22.327583,-119.04717636108398,06 03 2011 11:09:06.000,11345000
ICV,11.505312,-358.1820068359375,06 03 2011 11:09:06.000,11345000
DHO,22.485983,-120.13568878173828,06 03 2011 11:09:07.000,11346000
ICV,11.731602,-357.1758117675781,06 03 2011 11:09:07.000,11346000
DHO,22.30822,-119.29626083374023,06 03 2011 11:09:08.000,11347000
ICV,11.66826,-359.3271026611328,06 03 2011 11:09:08.000,11347000
DHO,22.331715,-119.98125839233398,06 03 2011 11:09:09.000,11348000
ICV,11.809645,-356.8605651855469,06 03 2011 11:09:09.000,11348000
DHO,22.42842,-119.14347839355469,06 03 2011 11:09:10.000,11349000
ICV,11.611396,-359.1747589111328,06 03 2011 11:09:10.000,11349000
DHO,22.39352,-120.41324234008789,06 03 2011 11:09:11.000,11350000
ICV,11.364707,-357.3796844482422,06 03 2011 11:09:11.000,11350000
DHO,22.302643,-119.22008514404297,06 03 2011 11:09:12.000,11351000
ICV,11.620485,-358.65577697753906,06 03 2011 11:09:12.000,11351000
DHO,22.131334,-120.35242080688477,06 03 2011 11:09:13.000,11352000
ICV,11.639467,-359.16282653808594,06 03 2011 11:09:13.000,11352000
DHO,22.304483,-119.92839813232422,06 03 2011 11:09:14.000,11353000
ICV,11.85,-0.386566162109375,06 03 2011 11:09:14.000,11353000
DHO,22.344748,-118.6370849609375,06 03 2011 11:09:15.000,11354000
ICV,11.494928,-359.51409912109375,06 03 2011 11:09:15.000,11354000
DHO,22.260328,-119.4629898071289,06 03 2011 11:09:16.000,11355000
ICV,11.559335,-359.171875,06 03 2011 11:09:16.000,11355000
DHO,22.26368,-118.9075813293457,06 03 2011 11:09:17.000,11356000
ICV,11.460694,-0.3405914306640625,06 03 2011 11:09:17.000,11356000
DHO,22.279219,-119.86428451538086,06 03 2011 11:09:18.000,11357000
ICV,11.708302,-357.1758728027344,06 03 2011 11:09:18.000,11357000
DHO,22.24004,-118.9049301147461,06 03 2011 11:09:19.000,11358000
ICV,11.48435,-1.3309173583984375,06 03 2011 11:09:19.000,11358000
DHO,22.28909,-119.79328918457031,06 03 2011 11:09:20.000,11359000
ICV,11.622736,-358.30567932128906,06 03 2011 11:09:20.000,11359000
DHO,22.302912,-118.66689682006836,06 03 2011 11:09:21.000,11360000
ICV,11.298816,-358.7457580566406,06 03 2011 11:09:21.000,11360000
DHO,22.273142,-119.70112609863281,06 03 2011 11:09:22.000,11361000
ICV,11.545896,-359.32530212402344,06 03 2011 11:09:22.000,11361000
DHO,22.309439,-118.64877700805664,06 03 2011 11:09:23.000,11362000
ICV,11.610254,-359.6783905029297,06 03 2011 11:09:23.000,11362000
DHO,22.351637,-119.72920989990234,06 03 2011 11:09:24.000,11363000
ICV,11.313541,-359.3334045410156,06 03 2011 11:09:24.000,11363000
DHO,22.339739,-118.63882064819336,06 03 2011 11:09:25.000,11364000
ICV,11.482636,-1.151824951171875,06 03 2011 11:09:25.000,11364000
DHO,22.253347,-119.6214599609375,06 03 2011 11:09:26.000,11365000
ICV,11.553838,-0.2895660400390625,06 03 2011 11:09:26.000,11365000
DHO,22.245237,-119.04130172729492,06 03 2011 11:09:27.000,11366000
ICV,11.477371,-0.656982421875,06 03 2011 11:09:27.000,11366000
DHO,22.295053,-119.4368782043457,06 03 2011 11:09:28.000,11367000
ICV,11.55431,-359.32440185546875,06 03 2011 11:09:28.000,11367000
DHO,22.19178,-119.30824661254883,06 03 2011 11:09:29.000,11368000
ICV,11.682489,-359.21498107910156,06 03 2011 11:09:29.000,11368000
DHO,22.09095,-119.60694885253906,06 03 2011 11:09:30.000,11369000
ICV,11.551968,-359.91404724121094,06 03 2011 11:09:30.000,11369000
DHO,22.068213,-118.58199310302734,06 03 2011 11:09:31.000,11370000
ICV,11.244863,-0.2705230712890625,06 03 2011 11:09:31.000,11370000
DHO,22.274004,-119.91385650634766,06 03 2011 11:09:32.000,11371000
ICV,11.270915,-0.66229248046875,06 03 2011 11:09:32.000,11371000
DHO,22.18722,-118.95687484741211,06 03 2011 11:09:33.000,11372000
ICV,11.481948,-2.6301727294921875,06 03 2011 11:09:33.000,11372000
DHO,22.274328,-119.83436965942383,06 03 2011 11:09:34.000,11373000
ICV,11.48239,-1.7813568115234375,06 03 2011 11:09:34.000,11373000
DHO,22.198788,-119.34639358520508,06 03 2011 11:09:35.000,11374000
ICV,11.570655,-2.211883544921875,06 03 2011 11:09:35.000,11374000
DHO,22.213821,-118.21453094482422,06 03 2011 11:09:36.000,11375000
ICV,11.579146,-1.0473480224609375,06 03 2011 11:09:36.000,11375000
DHO,22.148132,-119.10515975952148,06 03 2011 11:09:37.000,11376000
ICV,11.439388,-1.539276123046875,06 03 2011 11:09:37.000,11376000
DHO,22.154938,-118.98286819458008,06 03 2011 11:09:38.000,11377000
ICV,11.453187,-0.38128662109375,06 03 2011 11:09:38.000,11377000
DHO,22.163511,-119.31876373291016,06 03 2011 11:09:39.000,11378000
ICV,11.372906,-1.8390045166015625,06 03 2011 11:09:39.000,11378000
DHO,22.224998,-118.16823959350586,06 03 2011 11:09:40.000,11379000
ICV,11.390842,-1.9579010009765625,06 03 2011 11:09:40.000,11379000
DHO,22.120094,-119.3144645690918,06 03 2011 11:09:41.000,11380000
ICV,11.414211,-3.89453125,06 03 2011 11:09:41.000,11380000
DHO,22.063238,-119.06100463867188,06 03 2011 11:09:42.000,11381000
ICV,11.439544,-0.5098419189453125,06 03 2011 11:09:42.000,11381000
DHO,22.11056,-119.13979721069336,06 03 2011 11:09:43.000,11382000
ICV,11.098855,-0.037689208984375,06 03 2011 11:09:43.000,11382000
DHO,22.114544,-118.74828338623047,06 03 2011 11:09:44.000,11383000
ICV,11.126899,-4.3009033203125,06 03 2011 11:09:44.000,11383000
DHO,22.142536,-119.6458969116211,06 03 2011 11:09:45.000,11384000
ICV,11.480892,-0.9791107177734375,06 03 2011 11:09:45.000,11384000
DHO,22.11247,-118.69008255004883,06 03 2011 11:09:46.000,11385000
ICV,11.50854,-0.6619720458984375,06 03 2011 11:09:46.000,11385000
DHO,22.113977,-119.91570663452148,06 03 2011 11:09:47.000,11386000
ICV,11.487629,-4.1833038330078125,06 03 2011 11:09:47.000,11386000
DHO,22.074472,-119.00410842895508,06 03 2011 11:09:48.000,11387000
ICV,11.28596,-1.5382843017578125,06 03 2011 11:09:48.000,11387000
DHO,22.150301,-120.08179092407227,06 03 2011 11:09:49.000,11388000
ICV,11.582226,-2.383026123046875,06 03 2011 11:09:49.000,11388000
DHO,22.155842,-119.212890625,06 03 2011 11:09:50.000,11389000
ICV,11.667527,-3.0005950927734375,06 03 2011 11:09:50.000,11389000
DHO,22.011898,-120.15630722045898,06 03 2011 11:09:51.000,11390000
ICV,11.506109,-1.932861328125,06 03 2011 11:09:51.000,11390000
DHO,22.436739,-119.08373260498047,06 03 2011 11:09:52.000,11391000
ICV,11.316941,-3.4326324462890625,06 03 2011 11:09:52.000,11391000
DHO,22.203424,-119.81278228759766,06 03 2011 11:09:53.000,11392000
ICV,11.498812,-0.6343994140625,06 03 2011 11:09:53.000,11392000
DHO,22.252035,-119.2348861694336,06 03 2011 11:09:54.000,11393000
ICV,11.523861,-3.792816162109375,06 03 2011 11:09:54.000,11393000
DHO,22.30439,-119.88724899291992,06 03 2011 11:09:55.000,11394000
ICV,11.632274,-3.513763427734375,06 03 2011 11:09:55.000,11394000
DHO,22.139603,-119.23073959350586,06 03 2011 11:09:56.000,11395000
ICV,11.401585,-2.9798736572265625,06 03 2011 11:09:56.000,11395000
DHO,22.161366,-119.75084686279297,06 03 2011 11:09:57.000,11396000
ICV,11.203225,-2.2775421142578125,06 03 2011 11:09:57.000,11396000
DHO,22.127499,-118.6692886352539,06 03 2011 11:09:58.000,11397000
ICV,11.250619,-2.011810302734375,06 03 2011 11:09:58.000,11397000
DHO,22.177063,-118.15967559814453,06 03 2011 11:09:59.000,11398000
ICV,11.357886,-2.2943878173828125,06 03 2011 11:09:59.000,11398000
DHO,22.00816,-120.01998138427734,06 03 2011 11:10:00.000,11399000
ICV,11.65643,-1.4406585693359375,06 03 2011 11:10:00.000,11399000
DHO,22.069256,-119.1583251953125,06 03 2011 11:10:01.000,11400000
ICV,11.376794,-2.4528656005859375,06 03 2011 11:10:01.000,11400000
DHO,22.231596,-120.16393280029297,06 03 2011 11:10:02.000,11401000
ICV,11.2761345,-4.037994384765625,06 03 2011 11:10:02.000,11401000
DHO,22.095537,-119.20696640014648,06 03 2011 11:10:03.000,11402000
ICV,11.538314,-3.56842041015625,06 03 2011 11:10:03.000,11402000
DHO,22.003729,-120.33143997192383,06 03 2011 11:10:04.000,11403000
ICV,11.479214,-3.5882720947265625,06 03 2011 11:10:04.000,11403000
DHO,21.95682,-119.43350219726562,06 03 2011 11:10:05.000,11404000
ICV,11.5459,-3.112945556640625,06 03 2011 11:10:05.000,11404000
DHO,22.106241,-120.0904312133789,06 03 2011 11:10:06.000,11405000
ICV,11.241995,-3.488677978515625,06 03 2011 11:10:06.000,11405000
DHO,21.979118,-119.64016723632812,06 03 2011 11:10:07.000,11406000
ICV,11.354191,-5.69158935546875,06 03 2011 11:10:07.000,11406000
DHO,22.215425,-118.46157836914062,06 03 2011 11:10:08.000,11407000
ICV,11.34358,-2.9182586669921875,06 03 2011 11:10:08.000,11407000
DHO,22.023027,-119.42121887207031,06 03 2011 11:10:09.000,11408000
ICV,11.391697,-4.0712432861328125,06 03 2011 11:10:09.000,11408000
DHO,22.115448,-118.8362922668457,06 03 2011 11:10:10.000,11409000
ICV,11.365309,-4.691192626953125,06 03 2011 11:10:10.000,11409000
DHO,22.041553,-119.47907638549805,06 03 2011 11:10:11.000,11410000
ICV,11.452331,-1.7044677734375,06 03 2011 11:10:11.000,11410000
DHO,21.969906,-118.16180038452148,06 03 2011 11:10:12.000,11411000
ICV,11.337346,-4.80352783203125,06 03 2011 11:10:12.000,11411000
DHO,22.050398,-119.76433181762695,06 03 2011 11:10:13.000,11412000
ICV,11.457782,-1.440887451171875,06 03 2011 11:10:13.000,11412000
DHO,21.970364,-118.54602432250977,06 03 2011 11:10:14.000,11413000
ICV,11.049732,-3.766937255859375,06 03 2011 11:10:14.000,11413000
DHO,21.981028,-120.02325057983398,06 03 2011 11:10:15.000,11414000
ICV,11.169909,-3.194854736328125,06 03 2011 11:10:15.000,11414000
DHO,21.928902,-118.35033416748047,06 03 2011 11:10:16.000,11415000
ICV,11.408515,-4.1776275634765625,06 03 2011 11:10:16.000,11415000
DHO,21.948256,-119.99138259887695,06 03 2011 11:10:17.000,11416000
ICV,11.286839,-3.2787933349609375,06 03 2011 11:10:17.000,11416000
DHO,21.981354,-118.52230072021484,06 03 2011 11:10:18.000,11417000
ICV,11.380785,-4.190032958984375,06 03 2011 11:10:18.000,11417000
DHO,21.910908,-119.65528869628906,06 03 2011 11:10:19.000,11418000
ICV,11.37741,-0.582855224609375,06 03 2011 11:10:19.000,11418000
DHO,21.920694,-119.02254104614258,06 03 2011 11:10:20.000,11419000
ICV,11.221181,-2.874847412109375,06 03 2011 11:10:20.000,11419000
DHO,22.065098,-119.68153381347656,06 03 2011 11:10:21.000,11420000
ICV,11.130123,-3.1536712646484375,06 03 2011 11:10:21.000,11420000
DHO,22.016926,-118.63370132446289,06 03 2011 11:10:22.000,11421000
ICV,11.113286,-6.711029052734375,06 03 2011 11:10:22.000,11421000
DHO,21.84014,-119.4090347290039,06 03 2011 11:10:23.000,11422000
ICV,11.514425,-5.222900390625,06 03 2011 11:10:23.000,11422000
DHO,21.965746,-119.35504913330078,06 03 2011 11:10:24.000,11423000
ICV,11.438179,-7.4067840576171875,06 03 2011 11:10:24.000,11423000
DHO,21.999006,-119.53837203979492,06 03 2011 11:10:25.000,11424000
ICV,11.250632,-4.259185791015625,06 03 2011 11:10:25.000,11424000
DHO,21.948912,-119.30138397216797,06 03 2011 11:10:26.000,11425000
ICV,11.370346,-4.1165618896484375,06 03 2011 11:10:26.000,11425000
DHO,21.88229,-119.77922439575195,06 03 2011 11:10:27.000,11426000
ICV,11.229241,-4.9569244384765625,06 03 2011 11:10:27.000,11426000
DHO,22.003199,-119.22843551635742,06 03 2011 11:10:28.000,11427000
ICV,11.096468,-5.7344512939453125,06 03 2011 11:10:28.000,11427000
DHO,21.826223,-119.64483642578125,06 03 2011 11:10:29.000,11428000
ICV,11.183887,-3.7449951171875,06 03 2011 11:10:29.000,11428000
DHO,21.87384,-118.94549179077148,06 03 2011 11:10:30.000,11429000
ICV,11.199468,-6.0773468017578125,06 03 2011 11:10:30.000,11429000
DHO,21.935658,-119.70771026611328,06 03 2011 11:10:31.000,11430000
ICV,11.355116,-3.6707305908203125,06 03 2011 11:10:31.000,11430000
DHO,21.883886,-119.13814163208008,06 03 2011 11:10:32.000,11431000
ICV,11.342311,-4.80328369140625,06 03 2011 11:10:32.000,11431000
DHO,21.91336,-119.92803955078125,06 03 2011 11:10:33.000,11432000
ICV,11.225063,-4.3599395751953125,06 03 2011 11:10:33.000,11432000
DHO,21.96701,-119.33349990844727,06 03 2011 11:10:34.000,11433000
ICV,11.406127,-4.817596435546875,06 03 2011 11:10:34.000,11433000
DHO,21.912191,-119.88352584838867,06 03 2011 11:10:35.000,11434000
ICV,11.351651,-4.1402435302734375,06 03 2011 11:10:35.000,11434000
DHO,21.944193,-119.30012893676758,06 03 2011 11:10:36.000,11435000
ICV,11.639754,-7.1388092041015625,06 03 2011 11:10:36.000,11435000
DHO,21.937677,-120.18778228759766,06 03 2011 11:10:37.000,11436000
ICV,11.1327505,-6.2750396728515625,06 03 2011 11:10:37.000,11436000
DHO,21.92314,-119.68009185791016,06 03 2011 11:10:38.000,11437000
ICV,11.320063,-7.5109405517578125,06 03 2011 11:10:38.000,11437000
DHO,21.89944,-120.25719451904297,06 03 2011 11:10:39.000,11438000
ICV,11.412749,-6.2291107177734375,06 03 2011 11:10:39.000,11438000
DHO,21.91608,-119.03358459472656,06 03 2011 11:10:40.000,11439000
ICV,11.199153,-6.5703887939453125,06 03 2011 11:10:40.000,11439000
DHO,21.860956,-119.74054336547852,06 03 2011 11:10:41.000,11440000
ICV,11.198298,-9.571640014648438,06 03 2011 11:10:41.000,11440000
DHO,21.889942,-119.41076278686523,06 03 2011 11:10:42.000,11441000
ICV,11.17488,-6.9018707275390625,06 03 2011 11:10:42.000,11441000
DHO,21.918808,-120.1044921875,06 03 2011 11:10:43.000,11442000
ICV,11.18088,-6.30645751953125,06 03 2011 11:10:43.000,11442000
DHO,21.888718,-118.87462615966797,06 03 2011 11:10:44.000,11443000
ICV,11.217079,-7.4415130615234375,06 03 2011 11:10:44.000,11443000
DHO,21.831026,-118.15373611450195,06 03 2011 11:10:45.000,11444000
ICV,11.49462,-6.9663238525390625,06 03 2011 11:10:45.000,11444000
DHO,21.70565,-119.8227653503418,06 03 2011 11:10:46.000,11445000
ICV,11.29824,-4.930511474609375,06 03 2011 11:10:46.000,11445000
DHO,21.9034,-118.65858459472656,06 03 2011 11:10:47.000,11446000
ICV,11.109828,-4.0160980224609375,06 03 2011 11:10:47.000,11446000
DHO,21.966135,-119.40238189697266,06 03 2011 11:10:48.000,11447000
ICV,11.236356,-7.0792236328125,06 03 2011 11:10:48.000,11447000
DHO,21.911982,-118.7013168334961,06 03 2011 11:10:49.000,11448000
ICV,11.374215,-5.6223907470703125,06 03 2011 11:10:49.000,11448000
DHO,21.748272,-119.93211364746094,06 03 2011 11:10:50.000,11449000
ICV,11.145254,-7.4777374267578125,06 03 2011 11:10:50.000,11449000
DHO,21.820831,-119.65318298339844,06 03 2011 11:10:51.000,11450000
ICV,11.197683,-5.9150543212890625,06 03 2011 11:10:51.000,11450000
DHO,21.884829,-118.67749404907227,06 03 2011 11:10:52.000,11451000
ICV,11.45432,-5.786163330078125,06 03 2011 11:10:52.000,11451000
DHO,21.76118,-119.42070007324219,06 03 2011 11:10:53.000,11452000
ICV,11.379474,-5.377197265625,06 03 2011 11:10:53.000,11452000
DHO,21.771858,-118.64197540283203,06 03 2011 11:10:54.000,11453000
ICV,11.427455,-7.3235626220703125,06 03 2011 11:10:54.000,11453000
DHO,21.747152,-119.78053665161133,06 03 2011 11:10:55.000,11454000
ICV,11.221623,-5.4990386962890625,06 03 2011 11:10:55.000,11454000
DHO,21.696236,-118.44852447509766,06 03 2011 11:10:56.000,11455000
ICV,11.038398,-6.2323150634765625,06 03 2011 11:10:56.000,11455000
DHO,21.75365,-119.13320922851562,06 03 2011 11:10:57.000,11456000
ICV,11.0247,-6.1988983154296875,06 03 2011 11:10:57.000,11456000
DHO,21.763021,-118.46118927001953,06 03 2011 11:10:58.000,11457000
ICV,11.063789,-7.0783233642578125,06 03 2011 11:10:58.000,11457000
DHO,21.715961,-119.60531997680664,06 03 2011 11:10:59.000,11458000
ICV,10.969395,-7.091583251953125,06 03 2011 11:10:59.000,11458000
